u,v,key,accident_count,severity_score,total_casualties,frequency_norm,severity_norm,casualty_norm,risk_score,risk_level,road_length,highway,lanes,maxspeed,oneway,frequency_rank,severity_rank,casualty_rank
1339732539,1339732314,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,175.64871016274202,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1344698628,1911102922,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,51.6161260512307,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1347490084,7290391057,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,256.9974018223202,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1366802616,11370592015,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,113.60071346499493,residential,2.0,20.0,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1368117382,1103012303,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,831.6360155739694,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1371947813,1371947536,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,137.8003605917989,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
1376905667,1376905672,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,102.41125688441346,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
1377687513,13304505627,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,198.4584460027768,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1383118854,1383118621,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,42.10170133500585,residential,,40.0,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
1384798022,1384798094,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,44.91682923753806,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1386328980,1386329031,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,97.91540240921218,residential,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
1386329030,3289430509,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,182.4276261668107,tertiary,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
1386329194,1386329196,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,147.0552278911988,tertiary,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
1387622147,4824685916,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,419.2153951383521,tertiary,,40.0,True,0.43248347497639283,0.6270066100094429,0.5594900849858357
1388143561,1388143136,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,151.2792311678006,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1388143661,1851132489,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,38.9582447683064,secondary,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1414410909,7175175825,0,45,101,72,0.3577235772357723,0.3717472118959107,0.3380281690140845,99.60339943342777,Critical,35.07934473634059,residential,,,False,0.996222851746931,0.996222851746931,0.9952785646836638
1419382138,3149456103,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,126.3971634547432,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1420113201,1420113208,0,1,3,2,0.0,0.0074349442379182,0.0093896713615023,53.569405099150146,High,75.74549134877121,living_street,,,False,0.43248347497639283,0.6270066100094429,0.5594900849858357
1435578872,1435578885,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,132.21581139366566,tertiary,,,True,0.43248347497639283,0.8371104815864022,0.5594900849858357
1436132709,1837722602,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,111.31355821953726,tertiary,,50.0,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
1438379105,1438379182,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,112.81364254987594,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
1440182057,10041340686,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,67.16285972778715,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
1442364672,1442364342,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,203.49902785733096,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1448640369,1448640368,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,44.60541331465012,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
1464768744,1529223290,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,149.45466553976672,residential,,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
1466580394,1466580391,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,116.4066437273242,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
1466669154,7465377011,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,36.07622357045196,tertiary,,,True,0.43248347497639283,0.8371104815864022,0.7096317280453258
1470833614,253448524,0,1,3,4,0.0,0.0074349442379182,0.0187793427230046,58.72521246458924,High,148.43606633424426,tertiary,2.0,,False,0.43248347497639283,0.6270066100094429,0.8172804532577904
1473223931,1473223930,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,24.94105963452243,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1473276793,1473276506,0,1,3,5,0.0,0.0074349442379182,0.0234741784037558,60.19830028328612,High,123.64566218147137,residential,,,False,0.43248347497639283,0.6270066100094429,0.8909348441926346
1473871954,1473871926,0,1,1,5,0.0,0.0,0.0234741784037558,44.787535410764875,Medium,33.12582843877059,residential,,,False,0.43248347497639283,0.24173748819641172,0.8909348441926346
1485686869,10062966618,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,957.8069920355867,tertiary,2.0,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
1485692883,9611955609,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,267.6166524189374,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1485714957,13238383942,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,24.9950505547807,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1486984186,7484505205,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,183.87415379533235,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
1492519184,248459829,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,216.9934099581629,tertiary,2.0,25.0,True,0.43248347497639283,0.6270066100094429,0.11520302171860246
1512512233,1512512244,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,84.96797893774006,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1517891997,1517891982,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,32.59754585567306,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1521343648,620136264,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,95.12818865236152,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1521347840,1521347802,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,91.41403841437324,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1524719781,1524720238,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,156.15184822163977,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1524719787,446860588,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,99.19675197922491,tertiary,2.0,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
1529423230,1529423070,0,1,5,4,0.0,0.0148698884758364,0.0187793427230046,67.12936732766761,High,30.91394828456396,residential,,,False,0.43248347497639283,0.8371104815864022,0.8172804532577904
1532648899,1532648931,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,87.00058547762715,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1532648947,1532648823,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,30.393808489170123,residential,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
1532827593,3525307780,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,153.24705297409895,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
1537837544,1537837550,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,163.76860796732186,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1548807119,10063849796,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,45.670455425716455,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1551518396,1551518400,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,103.6452069723546,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
1551616171,1438409686,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,49.540057287685954,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1552286448,1552286444,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,184.78145112431747,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1559013091,483412681,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,103.96331782338378,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1559233431,9187790194,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,91.23163603050878,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1560168993,687332600,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,281.4807233434183,primary_link,,,True,0.43248347497639283,0.6270066100094429,0.35127478753541075
1561816151,1561804539,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,88.36655729375263,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1562366625,1562366343,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,34.45833340603917,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1562830359,1562830375,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,155.7846743055879,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1563683641,1563683764,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,35.56624539344892,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1564615243,4151992467,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,71.03712543815725,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1564616161,1564615063,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,195.7399233041813,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1568938189,1568938192,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,83.62171168088767,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
1568944694,1568944692,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,129.06392429592862,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1569081486,766836612,0,1,5,5,0.0,0.0148698884758364,0.0234741784037558,68.60245514636449,High,79.02141055560706,residential,,,False,0.43248347497639283,0.8371104815864022,0.8909348441926346
1570902836,1570907490,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,216.08701296657347,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
1570937222,7410134722,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,180.97379700744585,residential,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
1575576729,1575576667,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,110.28390479305934,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1593071548,1593071312,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,336.9919441007937,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1595757924,1595758036,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,217.96255230106544,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
1597724579,9682415622,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,204.86165137300367,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1597724629,1597724575,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,38.311129842426375,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1600050825,11402484380,0,1,5,2,0.0,0.0148698884758364,0.0093896713615023,61.97355996222852,High,214.8840731669663,residential,,,False,0.43248347497639283,0.8371104815864022,0.5594900849858357
1600051209,1600051184,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,96.85560559203476,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1600051209,1600051369,0,3,11,6,0.016260162601626,0.037174721189591,0.028169014084507,93.13503305004723,Critical,106.91508834308306,residential,,,False,0.9244570349386213,0.940982058545798,0.9258734655335222
1600051369,1600050843,0,6,10,4,0.040650406504065,0.0334572490706319,0.0187793427230046,91.54863078375827,Critical,22.98083139836246,residential,,,False,0.943342776203966,0.9367327667610954,0.8172804532577904
1600051369,1600051209,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,106.91508834308306,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1600082690,1600082894,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,135.81872848961112,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1600082702,1600082743,0,2,4,4,0.008130081300813,0.0111524163568773,0.0187793427230046,82.46458923512749,Critical,54.66448213571518,residential,,,False,0.8899905571293674,0.7629839471199245,0.8172804532577904
1600083182,1600082793,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,83.30072132432699,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1600130614,1600131203,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,17.888299553800092,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
1601001843,10209016990,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,132.55347718774368,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
1602149154,1602148696,0,1,3,0,0.0,0.0074349442379182,0.0,44.68366383380548,Medium,104.35174643020164,residential,,,False,0.43248347497639283,0.6270066100094429,0.11520302171860246
1614268210,1614268211,0,1,1,1,0.0,0.0,0.0046948356807511,33.994334277620396,Medium,83.26542895873206,residential,,,False,0.43248347497639283,0.24173748819641172,0.35127478753541075
1615691332,1487272633,0,1,3,3,0.0,0.0074349442379182,0.0140845070422535,56.57223796033995,High,71.26221649396064,residential,,,False,0.43248347497639283,0.6270066100094429,0.7096317280453258
1615691351,1615692091,0,1,1,4,0.0,0.0,0.0187793427230046,43.31444759206799,Medium,34.021845618624084,residential,,,False,0.43248347497639283,0.24173748819641172,0.8172804532577904
1615705245,10060140623,0,1,1,2,0.0,0.0,0.0093896713615023,38.1586402266289,Medium,121.63033486049288,residential,,,False,0.43248347497639283,0.24173748819641172,0.5594900849858357
1615766946,1615767016,0,1,1,3,0.0,0.0,0.0140845070422535,41.1614730878187,Medium,324.03224993122626,tertiary,,,False,0.43248347497639283,0.24173748819641172,0.7096317280453258
1616724742,10060858432,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,99.71977552483902,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1625433776,10303999378,0,1,5,3,0.0,0.0148698884758364,0.0140845070422535,64.97639282341832,High,358.806628679503,tertiary,,,False,0.43248347497639283,0.8371104815864022,0.7096317280453258
1625434050,1625434149,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,82.41392506607839,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
1632150395,6182545630,0,1,3,1,0.0,0.0074349442379182,0.0046948356807511,49.405099150141645,Medium,166.03892212049263,residential,,,False,0.43248347497639283,0.6270066100094429,0.35127478753541075
1632150416,1632150249,0,1,5,1,0.0,0.0148698884758364,0.0046948356807511,57.80925401322001,High,91.26163098892502,residential,,,False,0.43248347497639283,0.8371104815864022,0.35127478753541075
1635307802,1635308092,0,1,1,0,0.0,0.0,0.0,29.272898961284234,Medium,97.27857558750348,residential,,,False,0.43248347497639283,0.24173748819641172,0.11520302171860246
